step,timestamp,train_loss,val_loss
1200,2025-08-07 22:03:55,4.319934,4.235695
1201,2025-08-07 22:04:05,4.528320,
1202,2025-08-07 22:04:15,4.494578,
1203,2025-08-07 22:04:25,4.399476,
1204,2025-08-07 22:04:35,4.392484,
1205,2025-08-07 22:04:45,4.378955,
1206,2025-08-07 22:04:55,4.440625,
1207,2025-08-07 22:05:05,4.433742,
1208,2025-08-07 22:05:15,4.469432,
1209,2025-08-07 22:05:25,4.407057,
1210,2025-08-07 22:05:35,4.377454,
1211,2025-08-07 22:05:45,4.294069,
1212,2025-08-07 22:05:55,4.303248,
1213,2025-08-07 22:06:05,4.159103,
1214,2025-08-07 22:06:15,4.077004,
1215,2025-08-07 22:06:25,4.780867,
1216,2025-08-07 22:06:35,4.417365,
1217,2025-08-07 22:06:45,4.181234,
1218,2025-08-07 22:06:55,3.995208,
1219,2025-08-07 22:07:05,4.343406,
1220,2025-08-07 22:07:16,4.108960,
1221,2025-08-07 22:07:26,4.181942,
1222,2025-08-07 22:07:35,4.216513,
1223,2025-08-07 22:07:45,4.258849,
1224,2025-08-07 22:07:55,4.380626,
1225,2025-08-07 22:08:06,4.233923,
1226,2025-08-07 22:08:16,3.989637,
1227,2025-08-07 22:08:26,4.701853,
1228,2025-08-07 22:08:36,4.744788,
1229,2025-08-07 22:08:45,4.679502,
1230,2025-08-07 22:08:56,4.592803,
1231,2025-08-07 22:09:06,4.661852,
1232,2025-08-07 22:09:16,4.754574,
1233,2025-08-07 22:09:26,4.612537,
1234,2025-08-07 22:09:35,4.561667,
1235,2025-08-07 22:09:46,4.547956,
1236,2025-08-07 22:09:56,4.558744,
1237,2025-08-07 22:10:06,4.569460,
1238,2025-08-07 22:10:16,4.559527,
1239,2025-08-07 22:10:26,4.513666,
1240,2025-08-07 22:10:36,4.521534,
1241,2025-08-07 22:10:46,4.557085,
1242,2025-08-07 22:10:56,4.510362,
1243,2025-08-07 22:11:06,4.447506,
1244,2025-08-07 22:11:16,4.482345,
1245,2025-08-07 22:11:26,4.465760,
1246,2025-08-07 22:11:36,4.443987,
1247,2025-08-07 22:11:46,4.482666,
1248,2025-08-07 22:11:56,4.522345,
1249,2025-08-07 22:12:06,4.519345,
1250,2025-08-07 22:12:18,4.528553,4.115611
1251,2025-08-07 22:12:28,4.476376,
1252,2025-08-07 22:12:38,4.491138,
1253,2025-08-07 22:12:48,4.491724,
1254,2025-08-07 22:12:58,4.511608,
1255,2025-08-07 22:13:08,4.437773,
1256,2025-08-07 22:13:18,4.436137,
1257,2025-08-07 22:13:28,4.404291,
1258,2025-08-07 22:13:38,4.387644,
1259,2025-08-07 22:13:48,4.356974,
1260,2025-08-07 22:13:58,4.434055,
1261,2025-08-07 22:14:08,4.383295,
1262,2025-08-07 22:14:18,4.324856,
1263,2025-08-07 22:14:28,4.430362,
1264,2025-08-07 22:14:38,4.369402,
1265,2025-08-07 22:14:48,4.434574,
1266,2025-08-07 22:14:58,4.429918,
1267,2025-08-07 22:15:08,4.466291,
1268,2025-08-07 22:15:18,4.399795,
1269,2025-08-07 22:15:28,4.367868,
1270,2025-08-07 22:15:38,4.312979,
1271,2025-08-07 22:15:48,4.374132,
1272,2025-08-07 22:15:58,4.385095,
1273,2025-08-07 22:16:08,4.420589,
1274,2025-08-07 22:16:18,4.423198,
1275,2025-08-07 22:16:28,4.427794,
1276,2025-08-07 22:16:38,4.405484,
1277,2025-08-07 22:16:48,4.395794,
1278,2025-08-07 22:16:58,4.428039,
1279,2025-08-07 22:17:08,4.269212,
1280,2025-08-07 22:17:19,4.208896,
1281,2025-08-07 22:17:29,4.243278,
1282,2025-08-07 22:17:39,4.212564,
1283,2025-08-07 22:17:49,4.427811,
1284,2025-08-07 22:17:59,4.548392,
1285,2025-08-07 22:18:09,4.582938,
1286,2025-08-07 22:18:19,4.560199,
1287,2025-08-07 22:18:29,4.716142,
1288,2025-08-07 22:18:39,5.015818,
1289,2025-08-07 22:18:49,5.084165,
1290,2025-08-07 22:18:59,4.655219,
1291,2025-08-07 22:19:09,4.264573,
1292,2025-08-07 22:19:19,4.191846,
1293,2025-08-07 22:19:29,4.328621,
1294,2025-08-07 22:19:40,4.535903,
1295,2025-08-07 22:19:50,4.964444,
1296,2025-08-07 22:20:00,4.504656,
1297,2025-08-07 22:20:10,3.948269,
1298,2025-08-07 22:20:20,4.092809,
1299,2025-08-07 22:20:30,4.894094,
1300,2025-08-07 22:20:42,4.187880,4.128986
1301,2025-08-07 22:20:52,4.183783,
1302,2025-08-07 22:21:02,4.022080,
1303,2025-08-07 22:21:12,4.522576,
1304,2025-08-07 22:21:21,4.444392,
1305,2025-08-07 22:21:32,4.439025,
1306,2025-08-07 22:21:42,4.322737,
1307,2025-08-07 22:21:52,4.240767,
1308,2025-08-07 22:22:02,4.043227,
1309,2025-08-07 22:22:12,4.088173,
1310,2025-08-07 22:22:23,2.755725,
1311,2025-08-07 22:22:33,3.760211,
1312,2025-08-07 22:22:43,4.456862,
1313,2025-08-07 22:22:53,4.365278,
1314,2025-08-07 22:23:03,4.351056,
1315,2025-08-07 22:23:14,4.271053,
1316,2025-08-07 22:23:23,4.252638,
1317,2025-08-07 22:23:33,4.533401,
1318,2025-08-07 22:23:43,4.366647,
1319,2025-08-07 22:23:53,4.109973,
1320,2025-08-07 22:24:04,4.189362,
1321,2025-08-07 22:24:14,4.176068,
1322,2025-08-07 22:24:24,4.259760,
